-0.260000	-0.050000	 0.040526  0.004881	 0.000147	-0.000130	-21.210677	 24.922296	 35.018261	 77.425739	-0.692054	 0.000000	-8.825701  0.004881	-0.000147	 0.000129	-50.765475	 22.999999	 80.000000	 71.409802	 6.640302	-1.167407	 4.744139 -40.000195	-0.005666	 8.919705	-12.000000	-0.167107	 13.953110
-0.260000	-0.050000	 0.044211  0.004881	-0.000148	-0.000131	-21.198878	 24.943032	 34.533035	 78.239075	-0.724548	 0.000000	-9.216022  0.004881	 0.000146	-0.000129	-51.326130	 22.999999	 80.000000	 71.692535	-88.946088	-20.728591	 13.150647 -40.000000	-0.000254	 9.135173	-12.000000	-0.232838	 14.095007
-0.260000	-0.050000	 0.047895  0.004881	-0.000147	-0.000130	-21.216888	 24.962784	 34.070842	 79.029101	-0.753916	 0.000000	-9.586374  0.004881	 0.000146	-0.000130	-51.892622	 22.999999	 80.000000	 71.971946	-55.091418	-12.519741	 14.379009 -40.000268	 0.000371	 9.658294	-12.000000	 0.513692	 14.244342
-0.260000	-0.050000	 0.051579  0.004881	 0.000147	 0.000129	-21.265817	 24.981446	 33.634155	 79.784285	-0.841787	 0.000000	-9.952929  0.004881	-0.000146	 0.000129	-52.466297	 23.000000	 80.000000	 72.247865	-84.408224	-19.711634	 13.713254 -39.998739	-0.015520	 9.641628	-12.000000	 0.409303	 14.414293
-0.260000	-0.050000	 0.055263  0.004881	 0.000147	-0.000130	-21.340875	 24.999501	 33.211672	 80.534309	-0.831811	 0.000000	-10.276680  0.004881	 0.000147	 0.000129	-53.046588	 22.999999	 80.000000	 72.519342	 36.578704	-0.424020	-2.770659 -39.998845	-0.028179	 9.619824	-12.000000	 0.315580	 14.549103
-0.260000	-0.050000	 0.058947  0.004881	 0.000147	 0.000129	-21.446048	 25.016578	 32.812051	 81.247363	-0.870017	 0.000000	-10.607932  0.004881	-0.000146	-0.000130	-53.634526	 23.000000	 79.999999	 72.785189	-6.185479	-2.281429	 7.663267 -40.000000	-0.000254	 9.417177	-12.000000	 0.213098	 14.725153
-0.260000	-0.050000	 0.062632  0.004881	-0.000147	-0.000130	-21.580955	 25.032855	 32.431168	 81.932295	-0.878016	 0.000000	-10.940817  0.004881	-0.000146	 0.000129	-54.227105	 22.999999	 80.000000	 73.049000	 39.245457	-0.488839	-3.501503 -39.999470	-0.019603	 9.564699	-12.000000	 0.075339	 14.886916
-0.260000	-0.050000	 0.066316  0.004881	 0.000147	 0.000129	-21.738271	 25.048449	 32.066271	 82.609363	-0.923688	 0.000000	-11.215199  0.004881	 0.000147	-0.000130	-54.827241	 23.000005	 79.999982	 73.305799	 66.313795	-3.641848	-9.661872 -39.999691	-0.017807	 9.564697	-12.000000	 0.000500	 15.030010
-0.260000	-0.050000	 0.070000  0.004881	 0.000147	-0.000130	-21.926246	 25.063117	 31.723050	 83.247774	-0.999093	 0.000000	-11.506153  0.004881	 0.000147	 0.000129	-55.434883	 22.999999	 80.000000	 73.559782	-42.376321	-9.174245	 13.718006 -39.999893	-0.016206	 9.571585	-12.000000	-0.078920	 15.197250
-0.260000	-0.044737	 0.000000  0.004881	-0.000146	-0.000130	-25.098683	 24.499258	 44.917357	 65.954556	-0.062463	 0.000000	-2.922921  0.004881	-0.000146	 0.000129	-45.077980	 22.999999	 80.000000	 67.303162	 4.893784	-2.139249	 5.246516 -40.000130	-0.014791	 9.584530	-12.000000	-0.152336	 15.368456
-0.260000	-0.044737	 0.003684  0.004882	-0.000146	-0.000129	-24.635478	 24.541300	 43.933559	 67.130929	-0.274576	 0.000000	-3.491785  0.004882	-0.000146	-0.000129	-45.566211	 22.999999	 80.000000	 67.608581	 70.687452	-4.750008	-9.378851 -40.000272	 0.000032	 3.840265	-12.000000	-4.085682	 12.648869
-0.260000	-0.044737	 0.007368  0.004882	 0.000146	-0.000130	-24.223634	 24.580543	 43.015281	 68.279302	-0.236711	 0.000000	-4.060700  0.004882	 0.000146	 0.000129	-46.060509	 22.999999	 80.000000	 67.912944	-88.742987	-20.657864	 12.389881 -40.000252	-0.000265	 7.700064	-12.000000	 0.093719	 12.804485
-0.260000	-0.044737	 0.011053  0.004882	 0.000147	 0.000129	-23.858184	 24.617031	 42.161472	 69.391990	-0.381106	 0.000000	-4.556344  0.004882	 0.000146	-0.000130	-46.561700	 22.999999	 80.000000	 68.216453	-72.518338	-17.073228	 13.673446 -40.000411	-0.000236	 7.707317	-12.000000	 0.034929	 12.941849
-0.260000	-0.044737	 0.014737  0.004882	 0.000147	-0.000130	-23.542616	 24.651132	 41.363491	 70.454833	-0.357566	 0.000000	-5.100945  0.004882	-0.000146	-0.000130	-47.069144	 23.000000	 80.000000	 68.517665	 0.364613	-2.349159	 6.212843 -40.000000	 0.000254	 7.722748	-12.000000	-0.016323	 13.049287
-0.260000	-0.044737	 0.018421  0.004882	-0.000147	 0.000129	-23.266494	 24.683090	 40.615685	 71.493199	-0.463523	 0.000000	-5.568939  0.004882	-0.000146	-0.000130	-47.583446	 22.999999	 80.000000	 68.820232	 88.568938	-8.144782	-12.275053 -40.000660	-0.000194	 7.712272	-12.000000	-0.072907	 13.177347
-0.260000	-0.044737	 0.022105  0.004882	 0.000146	-0.000130	-23.039855	 24.713027	 39.915163	 72.464545	-0.397851	 0.000000	-6.140094  0.004882	 0.000146	 0.000129	-48.104136	 22.999999	 80.000000	 69.120717	 16.442303	-0.994020	 2.515143 -40.000782	-0.000177	 7.721825	-12.000000	-0.125093	 13.306304
-0.260000	-0.044737	 0.025789  0.004882	-0.000147	-0.000130	-22.786031	 24.797677	 39.214140	 73.868116	 0.707160	-0.006089	-5.788591  0.004882	-0.000147	 0.000129	-48.632034	 22.999999	 80.000000	 69.417921	 88.529782	-8.140276	-12.394788 -40.000892	-0.000139	 7.739392	-12.000000	-0.169250	 13.437988
-0.260000	-0.044737	 0.029474  0.004872	 0.000145	-0.000131	-22.686700	 24.768036	 38.627944	 74.370670	-0.506080	 0.000000	-7.026442  0.004875	 0.000146	-0.000129	-49.166355	 22.999999	 80.000000	 69.714125	-28.180354	-6.644506	 11.525414 -39.971087	-0.034242	 7.766527	-12.000000	-0.215650	 13.587576
-0.260000	-0.044737	 0.033158  0.004882	 0.000147	 0.000129	-22.566521	 24.793194	 38.039241	 75.265452	-0.574062	 0.000000	-7.473880  0.004882	 0.000147	-0.000130	-49.707768	 22.999999	 80.000000	 70.006379	 89.457774	-8.351165	-12.625082 -40.000206	 0.000826	 6.651740	-12.000000	-1.516400	 13.703958
-0.260000	-0.044737	 0.036842  0.004881	 0.000147	-0.000129	-22.478229	 24.816911	 37.484265	 76.140480	-0.733366	 0.000000	-7.861046  0.004881	 0.000146	-0.000130	-50.254649	 23.000000	 80.000000	 70.301991	-38.843440	-8.850719	 12.930437 -40.000221	-0.000290	 8.102416	-12.000000	 0.039203	 13.848998
-0.260000	-0.044737	 0.040526  0.004881	 0.000146	-0.000129	-22.429118	 24.839664	 36.951840	 76.972403	-0.622010	 0.000000	-8.330295  0.004881	-0.000146	 0.000130	-50.809732	 23.000000	 80.000000	 70.583239	 70.982133	-4.638450	-10.015169 -40.000359	-0.000291	 8.103693	-12.000000	-0.034148	 14.009523
-0.260000	-0.044737	 0.044211  0.004881	 0.000146	-0.000129	-22.404137	 24.861276	 36.446124	 77.805403	-0.655446	 0.000000	-8.682337  0.004881	 0.000147	-0.000129	-51.371665	 23.000000	 80.000000	 70.871871	-89.989152	-20.945713	 12.865667 -40.000505	-0.000262	 8.108738	-12.000000	-0.088772	 14.136953
-0.260000	-0.044737	 0.047895  0.004881	 0.000146	 0.000130	-22.407743	 24.881954	 35.962274	 78.622475	-0.659986	 0.000000	-9.000848  0.004881	 0.000146	-0.000129	-51.940136	 23.000000	 79.999998	 71.153338	-48.273084	-10.935238	 13.871815 -40.000641	-0.000230	 8.118317	-12.000000	-0.148883	 14.285330
-0.260000	-0.044737	 0.051579  0.004881	 0.000147	-0.000129	-22.453163	 24.901111	 35.513987	 79.363204	-0.733175	 0.000000	-9.412925  0.004881	 0.000147	 0.000130	-52.515124	 23.000000	 80.000000	 71.432387	 61.695787	-3.057664	-8.387719 -40.000755	-0.000189	 8.136113	-12.000000	-0.200882	 14.436864
-0.260000	-0.044737	 0.055263  0.004881	-0.000146	 0.000130	-22.520154	 24.919811	 35.076416	 80.115818	-0.697707	 0.000000	-9.744335  0.004881	-0.000146	-0.000129	-53.097055	 22.999999	 80.000000	 71.705841	-8.975295	-2.891190	 8.235935 -40.000883	-0.000199	 8.157178	-12.000000	-0.249779	 14.591750
-0.260000	-0.044737	 0.058947  0.004881	 0.000147	 0.000130	-22.620956	 24.937797	 34.655529	 80.832944	-0.510827	 0.000000	-10.120471  0.004881	 0.000146	-0.000129	-53.685851	 22.999999	 80.000000	 71.975776	-89.999141	-20.960885	 13.093295 -39.994477	-0.017060	 9.241189	-12.000000	 0.912884	 14.747686
-0.260000	-0.044737	 0.062632  0.004880	-0.000146	-0.000130	-22.743804	 24.954021	 34.275895	 81.524276	-0.828215	 0.000000	-10.376957  0.004880	 0.000146	 0.000129	-54.281320	 22.999999	 80.000000	 72.241360	 89.614434	-8.405568	-13.104581 -39.988628	-0.063800	 9.318365	-12.000000	 0.927757	 14.908897
-0.260000	-0.044737	 0.066316  0.004882	-0.000146	-0.000130	-22.896572	 24.970013	 33.901684	 82.197282	-0.855714	 0.000000	-10.669924  0.004882	-0.000146	-0.000130	-54.883577	 22.999999	 80.000000	 72.501736	-31.904673	-6.938686	 12.328442 -39.998627	 0.000531	 8.575640	-12.000000	 0.003781	 15.076856
-0.260000	-0.044737	 0.070000  0.004881	-0.000146	-0.000130	-23.078935	 24.985193	 33.546473	 82.837238	-0.873762	 0.000000	-10.975003  0.004881	-0.000146	-0.000130	-55.492546	 22.999999	 80.000000	 72.757214	-12.797950	-3.262862	 9.054837 -39.998981	 0.000429	 8.583907	-12.000000	-0.066920	 15.245345
-0.260000	-0.039474	 0.000000  0.004881	 0.000147	-0.000130	-26.604768	 24.393622	 47.389240	 65.371690	-0.176108	 0.000000	-2.324380  0.004881	 0.000147	-0.000129	-45.112934	 22.999999	 80.000000	 66.431690	 89.104432	-8.242122	-11.842900 -40.000000	-0.000254	 8.710732	-12.000000	-0.138136	 15.416173
-0.260000	-0.039474	 0.003684  0.004882	 0.000147	-0.000129	-26.104951	 24.439048	 46.326254	 66.589248	-0.253065	 0.000000	-2.853850  0.004882	-0.000146	-0.000129	-45.602038	 22.999999	 80.000000	 66.737392	 89.898961	-8.410828	-11.996858 -40.000286	-0.000326	 6.596730	-12.000000	-0.092604	 12.711067
-0.260000	-0.039474	 0.007368  0.004882	-0.000147	-0.000129	-25.668250	 24.480797	 45.349334	 67.727279	-0.261589	 0.000000	-3.470010  0.004882	-0.000147	-0.000129	-46.097687	 22.999999	 80.000000	 67.042680	-89.357110	-20.776158	 12.142823 -40.000408	-0.000324	 6.604044	-12.000000	-0.138097	 12.830640
-0.260000	-0.039474	 0.011053  0.004882	-0.000146	-0.000130	-25.281157	 24.519479	 44.444168	 68.830505	-0.454800	 0.000000	-4.005801  0.004882	-0.000147	-0.000129	-46.599896	 22.999999	 80.000000	 67.347412	 75.831935	-5.648788	-10.191795 -40.000525	-0.000297	 6.612676	-12.000000	-0.180656	 12.953512
-0.260000	-0.039474	 0.014737  0.004882	-0.000147	-0.000130	-24.941339	 24.555359	 43.604594	 69.894969	-0.794889	 0.000000	-4.488049  0.004882	 0.000147	-0.000129	-47.108597	 23.000000	 79.999999	 67.649171	 89.599414	-8.362156	-12.151186 -40.000634	-0.000297	 6.627612	-12.000000	-0.218406	 13.078440
-0.260000	-0.039474	 0.018421  0.004882	-0.000146	-0.000130	-24.646719	 24.590041	 42.793029	 70.965325	-0.052863	 0.000000	-5.092872  0.004882	 0.000147	-0.000129	-47.624376	 23.000000	 79.999998	 67.953320	 28.349494	-0.973107	-0.245347 -40.000723	-0.000296	 6.644911	-12.000000	-0.255261	 13.205497
-0.260000	-0.039474	 0.022105  0.004882	 0.000146	-0.000129	-24.389686	 24.621432	 42.058479	 71.978906	-0.532294	 0.000000	-5.453800  0.004882	-0.000147	-0.000129	-48.146540	 22.999999	 80.000000	 68.254303	 17.531545	-1.113223	 2.309790 -40.000866	-0.000260	 6.664858	-12.000000	-0.292907	 13.352862
-0.260000	-0.039474	 0.025789  0.004868	 0.000146	-0.000129	-24.183711	 24.651152	 41.363028	 72.929781	-0.465066	 0.000000	-5.996666  0.004872	 0.000146	-0.000129	-48.674603	 23.000012	 79.999956	 68.553098	-39.984970	-9.368915	 12.811614 -39.695045	-0.315853	 8.231617	-12.000000	 1.363457	 13.464665
-0.260000	-0.039474	 0.029474  0.004886	-0.000147	 0.000130	-24.007474	 24.679389	 40.702287	 73.887170	-0.462024	 0.000000	-6.411788  0.004884	-0.000146	-0.000129	-49.211217	 22.999999	 80.000000	 68.850931	 66.699161	-4.030261	-8.892230 -40.000587	 0.006981	 6.997316	-12.000000	-0.028070	 13.604056
-0.260000	-0.039474	 0.033158  0.004882	 0.000147	 0.000130	-23.875020	 24.705694	 40.086757	 74.780446	-0.522192	 0.000000	-6.879758  0.004882	-0.000147	 0.000130	-49.753782	 22.999999	 80.000000	 69.146735	 89.999963	-8.458577	-12.507126 -40.000719	 0.006472	 7.002742	-12.000000	-0.088278	 13.759302
-0.260000	-0.039474	 0.036842  0.004882	 0.000147	-0.000129	-23.775482	 24.730662	 39.502493	 75.658981	-0.552782	 0.000000	-7.300500  0.004882	-0.000146	-0.000129	-50.303206	 22.999999	 80.000000	 69.439371	-59.486687	-13.866372	 14.069659 -40.000882	 0.006120	 7.009212	-12.000000	-0.140122	 13.900396
-0.260000	-0.039474	 0.040526  0.004882	 0.000146	 0.000130	-23.713662	 24.754255	 38.950413	 76.492205	-0.539721	 0.000000	-7.758280  0.004882	-0.000146	-0.000129	-50.860549	 22.999999	 80.000000	 69.731026	 38.555943	-0.951223	-2.897436 -40.000971	 0.005745	 7.016841	-12.000000	-0.185856	 14.025236
-0.260000	-0.039474	 0.044211  0.004882	-0.000147	-0.000131	-23.676724	 24.776598	 38.427594	 77.329440	-0.677219	 0.000000	-8.087375  0.004882	 0.000147	 0.000130	-51.422518	 22.999999	 80.000000	 70.016968	-36.695635	-8.404031	 12.654686 -40.001052	 0.005275	 7.033812	-12.000000	-0.229429	 14.171880
-0.260000	-0.039474	 0.047895  0.004882	-0.000147	 0.000130	-23.674294	 24.798029	 37.926110	 78.134243	-0.634524	 0.000000	-8.456664  0.004882	-0.000147	-0.000129	-51.992465	 22.999999	 80.000000	 70.300654	 79.143733	-6.170796	-11.306443 -40.001185	 0.004904	 7.050824	-12.000000	-0.270766	 14.321661
-0.260000	-0.039474	 0.051579  0.004882	-0.000147	-0.000129	-23.708786	 24.818011	 37.458535	 78.885615	-0.679767	 0.000000	-8.858214  0.004882	-0.000146	 0.000129	-52.569250	 22.999999	 80.000000	 70.581235	 10.268887	-1.054832	 3.912286 -40.001223	 0.004434	 7.077470	-12.000000	-0.309668	 14.473424
-0.260000	-0.039474	 0.055263  0.004882	-0.000147	-0.000129	-23.774483	 24.836974	 37.014793	 79.606269	-0.716784	 0.000000	-9.260522  0.004882	 0.000147	 0.000130	-53.152950	 22.999999	 80.000000	 70.857758	 78.858173	-6.097431	-11.376004 -40.001300	 0.004088	 7.101235	-12.000000	-0.344516	 14.629802
-0.260000	-0.039474	 0.058947  0.004882	 0.000147	 0.000130	-23.855970	 24.855483	 36.581685	 80.360517	-0.725468	 0.000000	-9.511197  0.004882	 0.000146	-0.000130	-53.743501	 22.999999	 80.000000	 71.129898	 85.750171	-7.535473	-12.405523 -40.001297	 0.003726	 7.130531	-12.000000	-0.389374	 14.785627
-0.260000	-0.039474	 0.062632  0.004882	 0.000146	 0.000130	-23.973383	 24.872809	 36.176249	 81.059129	-0.757015	 0.000000	-9.819211  0.004882	-0.000146	-0.000129	-54.340731	 22.999999	 80.000000	 71.398015	 2.105994	-1.586241	 5.802921 -40.001336	 0.003339	 7.168967	-12.000000	-0.410178	 14.972787
-0.260000	-0.039474	 0.066316  0.004881	 0.000147	-0.000129	-24.124135	 24.888854	 35.800814	 81.706639	-0.909145	 0.000000	-10.153362  0.004881	-0.000146	-0.000129	-54.944966	 22.999999	 80.000000	 71.661005	-10.232119	-3.084673	 8.493875 -39.998344	-0.428543	 7.595612	-12.000000	 0.027831	 15.122583
-0.260000	-0.039474	 0.070000  0.004882	-0.000147	 0.000131	-24.292606	 24.904920	 35.424850	 82.380929	-0.826709	 0.000000	-10.402178  0.004882	-0.000146	 0.000130	-55.555860	 22.999999	 80.000000	 71.919368	 3.762363	-1.318417	 5.410463 -40.000125	-0.005762	 7.031652	-12.000000	-0.703997	 15.309946
-0.260000	-0.034211	 0.000000  0.004879	 0.000147	 0.000129	-28.223545	 24.281186	 50.020231	 64.752605	-0.306805	 0.000000	-1.627061  0.004879	-0.000146	-0.000129	-45.152700	 23.000000	 80.000000	 65.528255	-41.701895	-10.204804	 12.569022 -40.000337	-0.000138	 14.882438	-12.000000	 8.294777	 15.275506
-0.260000	-0.034211	 0.003684  0.004882	-0.000147	 0.000129	-27.682081	 24.330586	 48.864274	 65.986024	-0.162028	 0.000000	-2.217583  0.004882	-0.000147	 0.000129	-45.642992	 22.999999	 80.000000	 65.834386	-66.047696	-15.726604	 13.404425 -40.000255	 0.000257	 5.621381	-12.000000	-0.199615	 12.749251
-0.260000	-0.034211	 0.007368  0.004882	 0.000146	-0.000130	-27.215668	 24.375310	 47.817730	 67.130080	-0.231723	 0.000000	-2.831121  0.004882	-0.000146	-0.000130	-46.139901	 22.999999	 80.000000	 66.139740	-76.143814	-17.988776	 13.076585 -40.000414	-0.003995	 5.629577	-12.000000	-0.229660	 12.854959
-0.260000	-0.034211	 0.011053  0.004882	 0.000147	 0.000129	-26.802013	 24.416835	 46.846058	 68.228674	-0.247288	 0.000000	-3.453830  0.004882	-0.000146	-0.000130	-46.643401	 22.999999	 80.000000	 66.444773	-27.667438	-7.123929	 11.151092 -40.000549	-0.003658	 5.649345	-12.000000	-0.261122	 12.993875
-0.260000	-0.034211	 0.014737  0.004882	-0.000147	-0.000130	-26.430051	 24.455981	 45.930031	 69.353921	-0.013128	 0.000000	-3.941181  0.004882	 0.000146	-0.000130	-47.153224	 23.000005	 79.999982	 66.748582	 49.891485	-2.175802	-5.072598 -40.000727	-0.003556	 5.657004	-12.000000	-0.297966	 13.120032
-0.260000	-0.034211	 0.018421  0.004882	-0.000147	 0.000129	-26.111035	 24.491814	 45.091533	 70.393220	-0.311535	 0.000000	-4.410572  0.004882	-0.000147	 0.000130	-47.670297	 23.000000	 80.000000	 67.051670	-84.661302	-19.806018	 12.618777 -40.000711	-0.004022	 5.675422	-12.000000	-0.320467	 13.231881
-0.260000	-0.034211	 0.022105  0.004882	 0.000147	-0.000129	-25.839211	 24.525680	 44.299080	 71.408582	-0.109066	 0.000000	-4.946689  0.004882	 0.000147	-0.000129	-48.194063	 22.999999	 80.000000	 67.354488	-89.999469	-20.909061	 12.136222 -40.000785	-0.003879	 5.688047	-12.000000	-0.365130	 13.376559
-0.260000	-0.034211	 0.025789  0.004882	-0.000146	-0.000130	-25.607669	 24.556831	 43.570143	 72.376011	-0.510047	 0.000000	-5.361444  0.004882	-0.000147	 0.000130	-48.724312	 23.000000	 79.999999	 67.654968	-17.567612	-5.045500	 9.694132 -40.000681	-0.004002	 5.727480	-12.000000	-0.367568	 13.512633
-0.260000	-0.034211	 0.029474  0.004882	 0.000147	 0.000130	-25.412245	 24.586859	 42.867492	 73.350864	-0.368864	 0.000000	-5.783439  0.004882	 0.000147	 0.000130	-49.261554	 22.999999	 80.000000	 67.953793	-27.083160	-6.739540	 11.207414 -40.000794	-0.003840	 5.744885	-12.000000	-0.399149	 13.648463
-0.260000	-0.034211	 0.033158  0.004882	 0.000147	-0.000130	-25.267955	 24.614923	 42.210787	 74.247761	-0.050077	 0.000000	-6.344604  0.004882	 0.000147	 0.000130	-49.805625	 22.999999	 80.000000	 68.250382	-40.805335	-9.598595	 12.854574 -40.000570	-0.004370	 5.764117	-12.000000	-0.428051	 13.787693
-0.260000	-0.034211	 0.036842  0.004882	-0.000147	-0.000130	-25.152037	 24.640590	 41.610189	 75.115808	-0.530913	 0.000000	-6.706374  0.004882	-0.000146	-0.000130	-50.356549	 22.999999	 80.000000	 68.544532	-51.252327	-11.981268	 13.643297 -40.000714	-0.004008	 5.797341	-12.000000	-0.436680	 13.911330
-0.260000	-0.034211	 0.040526  0.004882	 0.000147	 0.000129	-25.071553	 24.665500	 41.027294	 75.975628	-0.511148	 0.000000	-7.113940  0.004882	-0.000147	 0.000130	-50.914327	 22.999999	 80.000000	 68.836583	 86.890544	-7.786092	-12.075657 -40.000845	-0.003663	 5.831822	-12.000000	-0.458295	 14.074166
-0.260000	-0.034211	 0.044211  0.004882	 0.000147	-0.000129	-25.026924	 24.688903	 40.479647	 76.800362	-0.536809	 0.000000	-7.511900  0.004882	 0.000147	 0.000130	-51.479064	 22.999999	 80.000000	 69.125560	-16.052532	-4.505365	 9.508961 -40.000966	-0.003478	 5.856423	-12.000000	-0.485715	 14.221610
-0.260000	-0.034211	 0.047895  0.004882	 0.000146	-0.000129	-25.013744	 24.711096	 39.960348	 77.602242	-0.571510	 0.000000	-7.882430  0.004882	 0.000147	 0.000130	-52.050687	 22.999999	 80.000000	 69.411362	 3.775116	-1.820915	 5.453124 -40.001039	-0.003292	 5.883796	-12.000000	-0.514616	 14.351576
-0.260000	-0.034211	 0.051579  0.004882	 0.000147	 0.000130	-25.031653	 24.732158	 39.467491	 78.379367	-0.604026	 0.000000	-8.234873  0.004882	-0.000146	 0.000130	-52.629206	 22.999999	 80.000000	 69.693726	 3.926996	-1.749738	 5.413619 -40.001126	-0.003015	 5.922442	-12.000000	-0.524614	 14.526241
-0.260000	-0.034211	 0.055263  0.004882	-0.000149	-0.000132	-25.082253	 24.752051	 39.001988	 79.125548	-0.635345	 0.000000	-8.584600  0.004882	-0.000147	-0.000129	-53.224105	 22.999999	 80.000000	 69.965146	 1.564976	-1.886935	 5.931912 -40.001220	-0.002760	 5.962008	-12.000000	-0.528457	 14.663507
-0.260000	-0.034211	 0.058947  0.004882	 0.000147	 0.000130	-25.160762	 24.770986	 38.558916	 79.852662	-0.680734	 0.000000	-8.902864  0.004882	-0.000146	-0.000130	-53.812263	 22.999999	 80.000000	 70.213510	 7.458328	-1.319705	 4.486546 -40.000000	-0.000257	 6.474109	-12.000000	-0.561623	 14.820480
-0.260000	-0.034211	 0.062632  0.004882	-0.000147	-0.000130	-25.269777	 24.789450	 38.126850	 80.566527	-0.451078	 0.000000	-9.237492  0.004882	-0.000147	-0.000130	-53.471997	 23.047805	 78.881350	 69.679273	 0.411371	-2.639606	 1.874059 -40.001281	-0.002296	 6.060632	-12.000000	-0.533636	 14.987583
-0.260000	-0.034211	 0.066316  0.004882	-0.000146	 0.000129	-25.407483	 24.806034	 37.738801	 81.227155	-0.716573	 0.000000	-9.523119  0.004882	 0.000147	 0.000129	-53.158903	 23.111528	 77.390235	 70.398703	 0.415076	-1.959953	 1.601664 -40.001355	-0.002115	 6.097478	-12.000000	-0.552848	 15.154858
-0.260000	-0.034211	 0.070000  0.004882	 0.000147	 0.000129	-25.573117	 24.822181	 37.360951	 81.877139	-0.765325	 0.000000	-9.809264  0.004882	-0.000147	 0.000129	-52.901001	 23.168533	 76.056309	 71.077302	 0.468336	-1.484439	 1.248892 -40.001385	-0.001818	 6.166034	-12.000000	-0.535823	 15.326182
-0.260000	-0.028947	 0.000000  0.004882	-0.000147	-0.000130	-29.981383	 24.160138	 52.852755	 64.053600	-0.138659	 0.000000	-1.014181  0.004882	 0.000147	-0.000130	-45.197297	 22.999999	 80.000000	 64.591087	 46.549780	-2.192088	-4.007858 -40.001403	-0.001611	 6.220274	-12.000000	-0.544505	 15.500336
