0,0.037415,-0.018507,-0.03218,255,0.045004,-0.032125,-0.018749,0.035585,-0.025572,-0.026561,2,0.057631,0.036249,0.0027935,12,0.052109,0.045442,0.00029332,0.052109,0.045442,0.00029332,2,1.1044,0.026036,-0.5262,-1.2425,0.15796,1.1904,-0.17952,0.082794,0.19333,1.3882,-0.073674,-0.098218
0,0.030882,-0.018507,-0.03218,256,NaN,NaN,NaN,0.045004,-0.032125,-0.018749,NaN,0.058571,0.033119,-0.0028658,13,NaN,NaN,NaN,0.052334,0.045522,-0.0068265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0.027615,-0.023401,-0.029338,257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05669,0.03938,0.0084519,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0.034148,-0.023401,-0.029338,259,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.052334,0.045522,-0.0068265,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0.040682,-0.023401,-0.029338,260,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.056054,0.040149,-0.0068259,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0.047215,-0.023401,-0.029338,261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.054195,0.042835,-0.0011681,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0.020365,-0.020448,-0.031526,321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.050475,0.048208,-0.0011688,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0.045004,-0.032125,-0.018749,372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.052335,0.045521,0.0044905,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0.04827,-0.02928,-0.02364,373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.050476,0.048207,0.010148,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0.041737,-0.02928,-0.023641,374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.048615,0.050894,0.004489,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0.038469,-0.032125,-0.018749,375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.046755,0.053581,-0.0011694,32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0.035203,-0.02928,-0.023639,376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.044896,0.056266,-0.0068272,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0.028667,-0.029281,-0.023639,377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.048614,0.050895,-0.0068281,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0.031934,-0.032126,-0.018748,379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.053826,0.0095627,-0.037056,231,0.023634,0.0041234,-0.036188,0.047339,0.0037861,-0.037452,3,0.057174,0.046113,0.051211,100,0.056316,0.04756,0.034682,0.060456,0.034668,0.048804,3,0.7961,-0.059868,-0.55382,-1.557,-0.91124,1.7872,-0.047596,1.1535,0.050664,-0.22247,-0.035324,0.20091
1,0.047293,0.0095627,-0.037056,232,NaN,NaN,NaN,0.034148,0.013614,-0.035022,NaN,0.060226,0.040337,0.051211,101,NaN,NaN,NaN,0.063711,0.01831,0.059701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.044026,0.0040957,-0.038521,233,NaN,NaN,NaN,0.023634,0.0041234,-0.036188,NaN,0.0587,0.043226,0.056871,103,NaN,NaN,NaN,0.056316,0.04756,0.034682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.050559,0.0040956,-0.038521,235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.060655,0.036199,0.060902,112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.057093,0.0040956,-0.038521,236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06139,0.033017,0.055244,113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.063626,0.0040956,-0.038521,237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.062127,0.029833,0.060903,115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.060359,0.0095627,-0.037056,239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063572,0.019938,0.062531,122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.063627,-0.0040971,-0.038521,241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06385,0.016682,0.056871,123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.057094,-0.0040963,-0.038521,242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063295,0.023194,0.056872,124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.050559,-0.0040978,-0.03852,244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063017,0.026448,0.051214,125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.044024,-0.0040984,-0.03852,245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063572,0.019937,0.051213,127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.034148,0.013614,-0.035022,268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.064127,0.013426,0.051212,128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.037417,0.0087201,-0.037864,269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.062918,0.026444,0.043171,137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.040683,0.013613,-0.035022,271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.060742,0.033212,0.039138,153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.023634,0.0041234,-0.036188,308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.059938,0.036379,0.033481,155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.030167,0.0041233,-0.036188,309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.057085,0.046119,0.031852,158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.0269,0.0095658,-0.034634,311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.055546,0.049002,0.037511,159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.030168,-0.0041248,-0.036187,313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.058624,0.043237,0.037511,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.060162,0.040355,0.043168,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.057084,0.04612,0.043169,163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.054007,0.051885,0.043171,164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.044026,0.0040957,-0.038521,233,0.026902,-0.0095652,-0.034634,0.033585,-0.0015675,-0.036934,3,0.063784,0.016682,0.037511,135,0.054008,0.051884,0.031853,0.062355,0.024159,0.032195,4,0.77309,-0.12276,-0.31911,-1.2793,-0.84988,1.5478,-0.32525,-0.48018,0.5845,-1.8163,-0.32372,0.19171
2,0.050559,0.0040956,-0.038521,235,NaN,NaN,NaN,0.017101,0.0041234,-0.036188,NaN,0.062918,0.026444,0.043171,137,NaN,NaN,NaN,0.062918,0.026444,0.043171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.050559,-0.0040978,-0.03852,244,NaN,NaN,NaN,0.026902,-0.0095652,-0.034634,NaN,0.063207,0.023189,0.037511,139,NaN,NaN,NaN,0.058903,0.039573,0.025739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.044024,-0.0040984,-0.03852,245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063495,0.019936,0.031851,140,NaN,NaN,NaN,0.054008,0.051884,0.031853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.047291,-0.0095634,-0.037056,247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063784,0.016682,0.026194,141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.037415,-0.0087201,-0.037864,253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.064072,0.013428,0.031851,143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.037417,0.0087201,-0.037864,269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.059134,0.039544,0.027821,144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.010567,0.0041234,-0.036188,305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05833,0.042711,0.022161,145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.0171,0.0041234,-0.036188,307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.059938,0.036379,0.022161,146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.023634,0.0041234,-0.036188,308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.060742,0.033212,0.027821,147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.030167,0.0041233,-0.036188,309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.061546,0.030046,0.022161,148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.0269,0.0095658,-0.034634,311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063154,0.023713,0.022161,149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.026902,-0.0095652,-0.034634,312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06235,0.02688,0.027821,151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.030168,-0.0041248,-0.036187,313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.061546,0.030046,0.033481,152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.023635,-0.004124,-0.036188,314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.060742,0.033212,0.039138,153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.020367,-0.0095658,-0.034634,315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.059938,0.036379,0.033481,155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.017101,-0.0041255,-0.036187,316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.054008,0.051884,0.031853,156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.010566,-0.0041262,-0.036187,317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.055547,0.049001,0.026194,157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.057085,0.046119,0.031852,158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.058624,0.043237,0.037511,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063563,0.0065206,0.027822,172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,0.043824,-0.019065,0.032062,128,0.043824,-0.019065,0.032062,0.043824,-0.019065,0.032062,1,0.061546,0.030046,0.022161,148,0.06235,0.02688,0.022161,0.06235,0.02688,0.022161,1,0.57981,-0.18719,0.14109,-1.0369,1.8239,1.5509,-0.32525,-0.48018,0.5845,-1.8163,-0.25008,0.19938
3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063154,0.023713,0.022161,149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.043821,0.0073187,0.037791,101,0.023643,-0.026997,0.02487,0.043245,-0.0075067,0.036106,4,0.061228,0.010217,-0.0011681,2,0.058732,0.041127,0.024991,0.060822,0.021328,0.01424,5,0.5476,-0.30377,0.33284,-0.95717,1.8239,1.5509,-0.32525,-0.48018,0.5845,-1.8163,-0.25929,0.19938
4,0.039552,-1.672e-06,0.036481,113,NaN,NaN,NaN,0.030733,-0.017508,0.032807,NaN,0.060122,0.016658,-0.0011688,3,NaN,NaN,NaN,0.058571,0.033121,0.0084512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.033894,-0.0032602,0.036708,115,NaN,NaN,NaN,0.023643,-0.026997,0.02487,NaN,0.060675,0.013437,0.0044905,4,NaN,NaN,NaN,0.063565,0.013231,0.024179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
